name,category
Pracovný stôl s troma krytovanými zásuvkami GN1/1 dĺžka stola 2200 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s troma krytovanými zásuvkami GN1/1 dĺžka stola 2000 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s troma krytovanými zásuvkami GN1/1 dĺžka stola 2100 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s troma krytovanými zásuvkami GN1/1 dĺžka stola 2200 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2100 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2000 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2200 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2000 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2100 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2200 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2000 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2100 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma krytovanými zásuvkami GN1/1 dĺžka stola 2200 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 800 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 900 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1000 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 800 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 900 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1000 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 800 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 900 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1000 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1100 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1200 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1300 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1400 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1500 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1600 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1700 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1800 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krytovanými zásuvkami GN1/1 dĺžka stola 1900 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 800 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 900 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1000 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1100 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1200 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1300 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1400 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 800 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 900 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1000 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1100 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1200 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1300 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1400 mm šírka/hĺbka stola 700 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 800 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 900 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1000 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1100 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1200 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1300 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s krídlovými dverami dĺžka stola 1400 mm šírka/hĺbka stola 800 mm,"Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1000 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1100 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1200 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1300 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1400 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1500 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1600 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1700 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1800 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1900 mm šírka/hĺbka stola 600 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1000 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1100 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1200 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1300 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1400 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1500 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1600 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1700 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1800 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1900 mm šírka/hĺbka stola 700 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1000 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1100 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1200 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1300 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1400 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1500 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1600 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1700 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1800 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
"Pracovný stôl s dvoma policami krytovaný, posuvné dvierka dĺžka stola 1900 mm šírka/hĺbka stola 800 mm","Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 800 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 900 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1000 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1100 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1200 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1300 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1400 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
Pracovný stôl s dvoma policami krytovaný dĺžka stola 1500 mm šírka/hĺbka stola 600 mm,"Nerezový nábytok/Pracovné stoly, pevné"
